,,,0
魚介類,＜魚類＞あいなめ生,Calcium_mg,55
魚介類,＜魚類＞あこうだい生,Calcium_mg,15
魚介類,＜魚類＞（あじ類）まあじ皮つき、生,Calcium_mg,66
魚介類,＜魚類＞（あじ類）まあじ皮なし、刺身,Calcium_mg,12
魚介類,＜魚類＞（あじ類）まあじ皮つき、水煮,Calcium_mg,80
魚介類,＜魚類＞（あじ類）まあじ皮つき、焼き,Calcium_mg,100
魚介類,＜魚類＞（あじ類）まあじ皮つき、フライ,Calcium_mg,100
魚介類,＜魚類＞（あじ類）まあじ開き干し生,Calcium_mg,36
魚介類,＜魚類＞（あじ類）まあじ開き干し焼き,Calcium_mg,57
魚介類,＜魚類＞（あじ類）まあじ小型骨付き生,Calcium_mg,780
魚介類,＜魚類＞（あじ類）まあじ小型骨付きから揚げ,Calcium_mg,900
魚介類,＜魚類＞（あじ類）まるあじ生,Calcium_mg,53
魚介類,＜魚類＞（あじ類）まるあじ焼き,Calcium_mg,94
魚介類,＜魚類＞（あじ類）にしまあじ生,Calcium_mg,26
魚介類,＜魚類＞（あじ類）にしまあじ水煮,Calcium_mg,30
魚介類,＜魚類＞（あじ類）にしまあじ焼き,Calcium_mg,58
魚介類,＜魚類＞（あじ類）むろあじ生,Calcium_mg,19
魚介類,＜魚類＞（あじ類）むろあじ焼き,Calcium_mg,28
魚介類,＜魚類＞（あじ類）むろあじ開き干し,Calcium_mg,43
魚介類,＜魚類＞（あじ類）むろあじくさや,Calcium_mg,300
魚介類,＜魚類＞あなご生,Calcium_mg,75
魚介類,＜魚類＞あなご蒸し,Calcium_mg,64
魚介類,＜魚類＞あまご養殖生,Calcium_mg,27
魚介類,＜魚類＞あまだい生,Calcium_mg,58
魚介類,＜魚類＞あまだい水煮,Calcium_mg,34
魚介類,＜魚類＞あまだい焼き,Calcium_mg,54
魚介類,＜魚類＞あゆ天然生,Calcium_mg,270
魚介類,＜魚類＞あゆ天然焼き,Calcium_mg,480
魚介類,＜魚類＞あゆ天然内臓生,Calcium_mg,43
魚介類,＜魚類＞あゆ天然内臓焼き,Calcium_mg,140
魚介類,＜魚類＞あゆ養殖生,Calcium_mg,250
魚介類,＜魚類＞あゆ養殖焼き,Calcium_mg,450
魚介類,＜魚類＞あゆ養殖内臓生,Calcium_mg,55
魚介類,＜魚類＞あゆ養殖内臓焼き,Calcium_mg,130
魚介類,＜魚類＞あゆうるか,Calcium_mg,16
魚介類,＜魚類＞アラスカめぬけ生,Calcium_mg,22
魚介類,＜魚類＞あんこう生,Calcium_mg,8
魚介類,＜魚類＞あんこうきも生,Calcium_mg,6
魚介類,＜魚類＞いかなご生,Calcium_mg,500
魚介類,＜魚類＞いかなご煮干し,Calcium_mg,740
魚介類,＜魚類＞いかなごつくだ煮,Calcium_mg,470
魚介類,＜魚類＞いかなごあめ煮,Calcium_mg,550
魚介類,＜魚類＞いさき生,Calcium_mg,22
魚介類,＜魚類＞いしだい生,Calcium_mg,20
魚介類,＜魚類＞いとよりだい生,Calcium_mg,46
魚介類,＜魚類＞いとよりだいすり身,Calcium_mg,26
魚介類,＜魚類＞いぼだい生,Calcium_mg,41
魚介類,＜魚類＞（いわし類）うるめいわし生,Calcium_mg,85
魚介類,＜魚類＞（いわし類）うるめいわし丸干し,Calcium_mg,570
魚介類,＜魚類＞（いわし類）かたくちいわし生,Calcium_mg,60
魚介類,＜魚類＞（いわし類）かたくちいわし煮干し,Calcium_mg,2200
魚介類,＜魚類＞（いわし類）かたくちいわし田作り,Calcium_mg,2500
魚介類,＜魚類＞（いわし類）まいわし生,Calcium_mg,74
魚介類,＜魚類＞（いわし類）まいわし水煮,Calcium_mg,82
魚介類,＜魚類＞（いわし類）まいわし焼き,Calcium_mg,98
魚介類,＜魚類＞（いわし類）まいわしフライ,Calcium_mg,78
魚介類,＜魚類＞（いわし類）まいわし塩いわし,Calcium_mg,70
魚介類,＜魚類＞（いわし類）まいわし生干し,Calcium_mg,65
魚介類,＜魚類＞（いわし類）まいわし丸干し,Calcium_mg,440
魚介類,＜魚類＞（いわし類）めざし生,Calcium_mg,180
魚介類,＜魚類＞（いわし類）めざし焼き,Calcium_mg,320
魚介類,＜魚類＞（いわし類）しらす生,Calcium_mg,210
魚介類,＜魚類＞（いわし類）しらす干し微乾燥品,Calcium_mg,210
魚介類,＜魚類＞（いわし類）しらす干し半乾燥品,Calcium_mg,520
魚介類,＜魚類＞（いわし類）たたみいわし,Calcium_mg,970
魚介類,＜魚類＞（いわし類）みりん干しかたくちいわし,Calcium_mg,800
魚介類,＜魚類＞（いわし類）みりん干しまいわし,Calcium_mg,240
魚介類,＜魚類＞（いわし類）缶詰水煮,Calcium_mg,320
魚介類,＜魚類＞（いわし類）缶詰味付け,Calcium_mg,370
魚介類,＜魚類＞（いわし類）缶詰トマト漬,Calcium_mg,360
魚介類,＜魚類＞（いわし類）缶詰油漬,Calcium_mg,350
魚介類,＜魚類＞（いわし類）缶詰かば焼,Calcium_mg,220
魚介類,＜魚類＞（いわし類）缶詰アンチョビ,Calcium_mg,150
魚介類,＜魚類＞いわな養殖生,Calcium_mg,39
魚介類,＜魚類＞うぐい生,Calcium_mg,69
魚介類,＜魚類＞うなぎ養殖生,Calcium_mg,130
魚介類,＜魚類＞うなぎきも生,Calcium_mg,19
魚介類,＜魚類＞うなぎ白焼き,Calcium_mg,140
魚介類,＜魚類＞うなぎかば焼,Calcium_mg,150
魚介類,＜魚類＞うまづらはぎ生,Calcium_mg,50
魚介類,＜魚類＞うまづらはぎ味付け開き干し,Calcium_mg,190
魚介類,＜魚類＞えい生,Calcium_mg,4
魚介類,＜魚類＞えそ生,Calcium_mg,80
魚介類,＜魚類＞おいかわ生,Calcium_mg,45
魚介類,＜魚類＞おおさが生,Calcium_mg,16
魚介類,＜魚類＞おこぜ生,Calcium_mg,31
魚介類,＜魚類＞おひょう生,Calcium_mg,7
魚介類,＜魚類＞かさご生,Calcium_mg,57
魚介類,＜魚類＞かじか生,Calcium_mg,520
魚介類,＜魚類＞かじか水煮,Calcium_mg,630
魚介類,＜魚類＞かじかつくだ煮,Calcium_mg,880
魚介類,＜魚類＞（かじき類）くろかじき生,Calcium_mg,5
魚介類,＜魚類＞（かじき類）まかじき生,Calcium_mg,5
魚介類,＜魚類＞（かじき類）めかじき生,Calcium_mg,3
魚介類,＜魚類＞（かじき類）めかじき焼き,Calcium_mg,5
魚介類,＜魚類＞（かつお類）かつお春獲り生,Calcium_mg,11
魚介類,＜魚類＞（かつお類）かつお秋獲り生,Calcium_mg,8
魚介類,＜魚類＞（かつお類）そうだがつお生,Calcium_mg,23
魚介類,＜魚類＞（かつお類）加工品なまり,Calcium_mg,11
魚介類,＜魚類＞（かつお類）加工品なまり節,Calcium_mg,20
魚介類,＜魚類＞（かつお類）加工品かつお節,Calcium_mg,28
魚介類,＜魚類＞（かつお類）加工品削り節,Calcium_mg,46
魚介類,＜魚類＞（かつお類）加工品削り節つくだ煮,Calcium_mg,54
魚介類,＜魚類＞（かつお類）加工品角煮,Calcium_mg,10
魚介類,＜魚類＞（かつお類）加工品塩辛,Calcium_mg,180
魚介類,＜魚類＞（かつお類）缶詰味付けフレーク,Calcium_mg,29
魚介類,＜魚類＞（かつお類）缶詰油漬フレーク,Calcium_mg,5
魚介類,＜魚類＞かます生,Calcium_mg,41
魚介類,＜魚類＞かます焼き,Calcium_mg,59
魚介類,＜魚類＞（かれい類）まがれい生,Calcium_mg,43
魚介類,＜魚類＞（かれい類）まがれい水煮,Calcium_mg,56
魚介類,＜魚類＞（かれい類）まがれい焼き,Calcium_mg,70
魚介類,＜魚類＞（かれい類）まこがれい生,Calcium_mg,46
魚介類,＜魚類＞（かれい類）まこがれい焼き,Calcium_mg,75
魚介類,＜魚類＞（かれい類）子持ちがれい生,Calcium_mg,20
魚介類,＜魚類＞（かれい類）子持ちがれい水煮,Calcium_mg,40
魚介類,＜魚類＞（かれい類）干しかれい,Calcium_mg,40
魚介類,＜魚類＞かわはぎ生,Calcium_mg,13
魚介類,＜魚類＞かんぱち生,Calcium_mg,15
魚介類,＜魚類＞きす生,Calcium_mg,27
魚介類,＜魚類＞きす天ぷら,Calcium_mg,90
魚介類,＜魚類＞きちじ生,Calcium_mg,32
魚介類,＜魚類＞きびなご生,Calcium_mg,100
魚介類,＜魚類＞きびなご調味干し,Calcium_mg,1400
魚介類,＜魚類＞キャビア塩蔵品,Calcium_mg,8
魚介類,＜魚類＞キングクリップ生,Calcium_mg,47
魚介類,＜魚類＞ぎんだら生,Calcium_mg,15
魚介類,＜魚類＞ぎんだら水煮,Calcium_mg,15
魚介類,＜魚類＞きんめだい生,Calcium_mg,31
魚介類,＜魚類＞ぐち生,Calcium_mg,37
魚介類,＜魚類＞ぐち焼き,Calcium_mg,51
魚介類,＜魚類＞こい養殖生,Calcium_mg,9
魚介類,＜魚類＞こい養殖水煮,Calcium_mg,13
魚介類,＜魚類＞こい養殖内臓生,Calcium_mg,9
魚介類,＜魚類＞（こち類）まごち生,Calcium_mg,51
魚介類,＜魚類＞（こち類）めごち生,Calcium_mg,40
魚介類,＜魚類＞このしろ生,Calcium_mg,190
魚介類,＜魚類＞このしろ甘酢漬,Calcium_mg,160
魚介類,＜魚類＞（さけ・ます類）からふとます生,Calcium_mg,13
魚介類,＜魚類＞（さけ・ます類）からふとます焼き,Calcium_mg,20
魚介類,＜魚類＞（さけ・ます類）からふとます塩ます,Calcium_mg,27
魚介類,＜魚類＞（さけ・ます類）からふとます水煮缶詰,Calcium_mg,110
魚介類,＜魚類＞（さけ・ます類）ぎんざけ養殖生,Calcium_mg,12
魚介類,＜魚類＞（さけ・ます類）ぎんざけ養殖焼き,Calcium_mg,16
魚介類,＜魚類＞（さけ・ます類）さくらます生,Calcium_mg,15
魚介類,＜魚類＞（さけ・ます類）さくらます焼き,Calcium_mg,26
魚介類,＜魚類＞（さけ・ます類）しろさけ生,Calcium_mg,14
魚介類,＜魚類＞（さけ・ます類）しろさけ水煮,Calcium_mg,19
魚介類,＜魚類＞（さけ・ます類）しろさけ焼き,Calcium_mg,19
魚介類,＜魚類＞（さけ・ます類）しろさけ新巻き生,Calcium_mg,28
魚介類,＜魚類＞（さけ・ます類）しろさけ新巻き焼き,Calcium_mg,44
魚介類,＜魚類＞（さけ・ます類）しろさけ塩ざけ,Calcium_mg,16
魚介類,＜魚類＞（さけ・ます類）しろさけイクラ,Calcium_mg,94
魚介類,＜魚類＞（さけ・ます類）しろさけすじこ,Calcium_mg,62
魚介類,＜魚類＞（さけ・ます類）しろさけめふん,Calcium_mg,35
魚介類,＜魚類＞（さけ・ます類）しろさけ水煮缶詰,Calcium_mg,190
魚介類,＜魚類＞（さけ・ます類）たいせいようさけ養殖生,Calcium_mg,8
魚介類,＜魚類＞（さけ・ます類）たいせいようさけ養殖焼き,Calcium_mg,13
魚介類,＜魚類＞（さけ・ます類）にじます海面養殖皮つき、生,Calcium_mg,13
魚介類,＜魚類＞（さけ・ます類）にじます海面養殖皮なし、刺身,Calcium_mg,8
魚介類,＜魚類＞（さけ・ます類）にじます海面養殖皮つき、焼き,Calcium_mg,22
魚介類,＜魚類＞（さけ・ます類）にじます淡水養殖皮つき、生,Calcium_mg,24
魚介類,＜魚類＞（さけ・ます類）べにざけ生,Calcium_mg,10
魚介類,＜魚類＞（さけ・ます類）べにざけ焼き,Calcium_mg,16
魚介類,＜魚類＞（さけ・ます類）べにざけくん製,Calcium_mg,19
魚介類,＜魚類＞（さけ・ます類）ますのすけ生,Calcium_mg,18
魚介類,＜魚類＞（さけ・ます類）ますのすけ焼き,Calcium_mg,30
魚介類,＜魚類＞（さば類）まさば生,Calcium_mg,6
魚介類,＜魚類＞（さば類）まさば水煮,Calcium_mg,7
魚介類,＜魚類＞（さば類）まさば焼き,Calcium_mg,10
魚介類,＜魚類＞（さば類）まさばフライ,Calcium_mg,14
魚介類,＜魚類＞（さば類）まさばさば節,Calcium_mg,860
魚介類,＜魚類＞（さば類）ごまさば生,Calcium_mg,12
魚介類,＜魚類＞（さば類）ごまさば水煮,Calcium_mg,13
魚介類,＜魚類＞（さば類）ごまさば焼き,Calcium_mg,19
魚介類,＜魚類＞（さば類）たいせいようさば生,Calcium_mg,7
魚介類,＜魚類＞（さば類）たいせいようさば水煮,Calcium_mg,9
魚介類,＜魚類＞（さば類）たいせいようさば焼き,Calcium_mg,12
魚介類,＜魚類＞（さば類）加工品塩さば,Calcium_mg,27
魚介類,＜魚類＞（さば類）加工品開き干し,Calcium_mg,25
魚介類,＜魚類＞（さば類）加工品しめさば,Calcium_mg,9
魚介類,＜魚類＞（さば類）缶詰水煮,Calcium_mg,260
魚介類,＜魚類＞（さば類）缶詰みそ煮,Calcium_mg,210
魚介類,＜魚類＞（さば類）缶詰味付け,Calcium_mg,180
魚介類,＜魚類＞（さめ類）あぶらつのざめ生,Calcium_mg,6
魚介類,＜魚類＞（さめ類）よしきりざめ生,Calcium_mg,5
魚介類,＜魚類＞（さめ類）ふかひれ,Calcium_mg,65
魚介類,＜魚類＞さより生,Calcium_mg,41
魚介類,＜魚類＞さわら生,Calcium_mg,13
魚介類,＜魚類＞さわら焼き,Calcium_mg,22
魚介類,＜魚類＞さんま皮つき、生,Calcium_mg,26
魚介類,＜魚類＞さんま皮なし、刺身,Calcium_mg,15
魚介類,＜魚類＞さんま皮つき、焼き,Calcium_mg,37
魚介類,＜魚類＞さんま開き干し,Calcium_mg,60
魚介類,＜魚類＞さんまみりん干し,Calcium_mg,120
魚介類,＜魚類＞さんま缶詰味付け,Calcium_mg,280
魚介類,＜魚類＞さんま缶詰かば焼,Calcium_mg,250
魚介類,＜魚類＞しいら生,Calcium_mg,13
魚介類,＜魚類＞（ししゃも類）ししゃも生干し生,Calcium_mg,330
魚介類,＜魚類＞（ししゃも類）ししゃも生干し焼き,Calcium_mg,360
魚介類,＜魚類＞（ししゃも類）からふとししゃも生干し生,Calcium_mg,350
魚介類,＜魚類＞（ししゃも類）からふとししゃも生干し焼き,Calcium_mg,380
魚介類,＜魚類＞したびらめ生,Calcium_mg,36
魚介類,＜魚類＞しまあじ養殖生,Calcium_mg,16
魚介類,＜魚類＞しらうお生,Calcium_mg,150
魚介類,＜魚類＞シルバー生,Calcium_mg,11
魚介類,＜魚類＞すずき生,Calcium_mg,12
魚介類,＜魚類＞（たい類）きだい生,Calcium_mg,23
魚介類,＜魚類＞（たい類）くろだい生,Calcium_mg,13
魚介類,＜魚類＞（たい類）ちだい生,Calcium_mg,33
魚介類,＜魚類＞（たい類）まだい天然生,Calcium_mg,11
魚介類,＜魚類＞（たい類）まだい養殖皮つき生,Calcium_mg,12
魚介類,＜魚類＞（たい類）まだい養殖皮なし刺身,Calcium_mg,7
魚介類,＜魚類＞（たい類）まだい養殖皮つき水煮,Calcium_mg,20
魚介類,＜魚類＞（たい類）まだい養殖皮つき焼き,Calcium_mg,24
魚介類,＜魚類＞たかさご生,Calcium_mg,51
魚介類,＜魚類＞たかべ生,Calcium_mg,41
魚介類,＜魚類＞たちうお生,Calcium_mg,12
魚介類,＜魚類＞（たら類）すけとうだら生,Calcium_mg,13
魚介類,＜魚類＞（たら類）すけとうだらフライ,Calcium_mg,34
魚介類,＜魚類＞（たら類）すけとうだらすり身,Calcium_mg,7
魚介類,＜魚類＞（たら類）すけとうだらすきみだら,Calcium_mg,130
魚介類,＜魚類＞（たら類）すけとうだらたらこ生,Calcium_mg,24
魚介類,＜魚類＞（たら類）すけとうだらたらこ焼き,Calcium_mg,27
魚介類,＜魚類＞（たら類）すけとうだらからしめんたいこ,Calcium_mg,23
魚介類,＜魚類＞（たら類）まだら生,Calcium_mg,32
魚介類,＜魚類＞（たら類）まだら焼き,Calcium_mg,48
魚介類,＜魚類＞（たら類）まだらしらこ生,Calcium_mg,6
魚介類,＜魚類＞（たら類）まだら塩だら,Calcium_mg,23
魚介類,＜魚類＞（たら類）まだら干しだら,Calcium_mg,80
魚介類,＜魚類＞（たら類）まだらでんぶ,Calcium_mg,260
魚介類,＜魚類＞ちか生,Calcium_mg,35
魚介類,＜魚類＞どじょう生,Calcium_mg,1100
魚介類,＜魚類＞どじょう水煮,Calcium_mg,1200
魚介類,＜魚類＞とびうお生,Calcium_mg,13
魚介類,＜魚類＞ナイルティラピア生,Calcium_mg,29
魚介類,＜魚類＞なまず生,Calcium_mg,18
魚介類,＜魚類＞にぎす生,Calcium_mg,70
魚介類,＜魚類＞にしん生,Calcium_mg,27
魚介類,＜魚類＞にしん身欠きにしん,Calcium_mg,66
魚介類,＜魚類＞にしん開き干し,Calcium_mg,25
魚介類,＜魚類＞にしんくん製,Calcium_mg,150
魚介類,＜魚類＞にしんかずのこ生,Calcium_mg,50
魚介類,＜魚類＞にしんかずのこ乾,Calcium_mg,65
魚介類,＜魚類＞にしんかずのこ塩蔵水戻し,Calcium_mg,8
魚介類,＜魚類＞はぜ生,Calcium_mg,42
魚介類,＜魚類＞はぜつくだ煮,Calcium_mg,1200
魚介類,＜魚類＞はぜ甘露煮,Calcium_mg,980
魚介類,＜魚類＞はたはた生,Calcium_mg,60
魚介類,＜魚類＞はたはた生干し,Calcium_mg,17
魚介類,＜魚類＞はまふえふき生,Calcium_mg,43
魚介類,＜魚類＞はも生,Calcium_mg,79
魚介類,＜魚類＞ひらまさ生,Calcium_mg,12
魚介類,＜魚類＞ひらめ天然生,Calcium_mg,22
魚介類,＜魚類＞ひらめ養殖皮つき生,Calcium_mg,30
魚介類,＜魚類＞ひらめ養殖皮なし刺身,Calcium_mg,8
魚介類,＜魚類＞（ふぐ類）とらふぐ養殖生,Calcium_mg,6
魚介類,＜魚類＞（ふぐ類）まふぐ生,Calcium_mg,5
魚介類,＜魚類＞ふな生,Calcium_mg,100
魚介類,＜魚類＞ふな水煮,Calcium_mg,140
魚介類,＜魚類＞ふな甘露煮,Calcium_mg,1200
魚介類,＜魚類＞ぶり成魚生,Calcium_mg,5
魚介類,＜魚類＞ぶり成魚焼き,Calcium_mg,6
魚介類,＜魚類＞ぶりはまち養殖皮つき生,Calcium_mg,19
魚介類,＜魚類＞ぶりはまち養殖皮なし刺身,Calcium_mg,5
魚介類,＜魚類＞ほうぼう生,Calcium_mg,42
魚介類,＜魚類＞ホキ生,Calcium_mg,20
魚介類,＜魚類＞ほっけ生,Calcium_mg,22
魚介類,＜魚類＞ほっけ塩ほっけ,Calcium_mg,20
魚介類,＜魚類＞ほっけ開き干し生,Calcium_mg,170
魚介類,＜魚類＞ほっけ開き干し焼き,Calcium_mg,180
魚介類,＜魚類＞ぼら生,Calcium_mg,17
魚介類,＜魚類＞ぼらからすみ,Calcium_mg,9
魚介類,＜魚類＞ほんもろこ生,Calcium_mg,850
魚介類,＜魚類＞（まぐろ類）きはだ生,Calcium_mg,5
魚介類,＜魚類＞（まぐろ類）くろまぐろ赤身生,Calcium_mg,5
魚介類,＜魚類＞（まぐろ類）くろまぐろ脂身生,Calcium_mg,7
魚介類,＜魚類＞（まぐろ類）びんなが生,Calcium_mg,9
魚介類,＜魚類＞（まぐろ類）みなみまぐろ赤身生,Calcium_mg,5
魚介類,＜魚類＞（まぐろ類）みなみまぐろ脂身生,Calcium_mg,9
魚介類,＜魚類＞（まぐろ類）めじまぐろ生,Calcium_mg,9
魚介類,＜魚類＞（まぐろ類）めばち生,Calcium_mg,4
魚介類,＜魚類＞（まぐろ類）缶詰水煮フレークライト,Calcium_mg,5
魚介類,＜魚類＞（まぐろ類）缶詰水煮フレークホワイト,Calcium_mg,6
魚介類,＜魚類＞（まぐろ類）缶詰味付けフレーク,Calcium_mg,24
魚介類,＜魚類＞（まぐろ類）缶詰油漬フレークライト,Calcium_mg,4
魚介類,＜魚類＞（まぐろ類）缶詰油漬フレークホワイト,Calcium_mg,2
魚介類,＜魚類＞マジェランあいなめ生,Calcium_mg,10
魚介類,＜魚類＞まながつお生,Calcium_mg,21
魚介類,＜魚類＞みなみくろたち生,Calcium_mg,22
魚介類,＜魚類＞みなみだら生,Calcium_mg,23
魚介類,＜魚類＞むつ生,Calcium_mg,25
魚介類,＜魚類＞むつ水煮,Calcium_mg,49
魚介類,＜魚類＞めじな生,Calcium_mg,27
魚介類,＜魚類＞めばる生,Calcium_mg,80
魚介類,＜魚類＞メルルーサ生,Calcium_mg,12
魚介類,＜魚類＞やつめうなぎ生,Calcium_mg,7
魚介類,＜魚類＞やつめうなぎ干しやつめ,Calcium_mg,16
魚介類,＜魚類＞やまめ養殖生,Calcium_mg,85
魚介類,＜魚類＞わかさぎ生,Calcium_mg,450
魚介類,＜魚類＞わかさぎつくだ煮,Calcium_mg,970
魚介類,＜魚類＞わかさぎあめ煮,Calcium_mg,960
魚介類,＜貝類＞あかがい生,Calcium_mg,40
魚介類,＜貝類＞あげまき生,Calcium_mg,66
魚介類,＜貝類＞あさり生,Calcium_mg,66
魚介類,＜貝類＞あさりつくだ煮,Calcium_mg,260
魚介類,＜貝類＞あさり缶詰水煮,Calcium_mg,110
魚介類,＜貝類＞あさり缶詰味付け,Calcium_mg,87
魚介類,＜貝類＞あわび生,Calcium_mg,20
魚介類,＜貝類＞あわび干し,Calcium_mg,39
魚介類,＜貝類＞あわび塩辛,Calcium_mg,55
魚介類,＜貝類＞あわび水煮缶詰,Calcium_mg,20
魚介類,＜貝類＞いがい生,Calcium_mg,43
魚介類,＜貝類＞いたやがい養殖生,Calcium_mg,48
魚介類,＜貝類＞エスカルゴ水煮缶詰,Calcium_mg,400
魚介類,＜貝類＞かき養殖生,Calcium_mg,88
魚介類,＜貝類＞かき養殖水煮,Calcium_mg,58
魚介類,＜貝類＞かきくん製油漬缶詰,Calcium_mg,35
魚介類,＜貝類＞さざえ生,Calcium_mg,22
魚介類,＜貝類＞さざえ焼き,Calcium_mg,29
魚介類,＜貝類＞さるぼう味付け缶詰,Calcium_mg,60
魚介類,＜貝類＞しじみ生,Calcium_mg,240
魚介類,＜貝類＞しじみ水煮,Calcium_mg,250
魚介類,＜貝類＞たいらがい貝柱生,Calcium_mg,16
魚介類,＜貝類＞たにし生,Calcium_mg,1300
魚介類,＜貝類＞つぶ生,Calcium_mg,60
魚介類,＜貝類＞とこぶし生,Calcium_mg,24
魚介類,＜貝類＞とりがい斧足生,Calcium_mg,19
魚介類,＜貝類＞ばい生,Calcium_mg,44
魚介類,＜貝類＞ばかがい生,Calcium_mg,42
魚介類,＜貝類＞（はまぐり類）はまぐり生,Calcium_mg,130
魚介類,＜貝類＞（はまぐり類）はまぐり水煮,Calcium_mg,130
魚介類,＜貝類＞（はまぐり類）はまぐり焼き,Calcium_mg,140
魚介類,＜貝類＞（はまぐり類）はまぐりつくだ煮,Calcium_mg,120
魚介類,＜貝類＞（はまぐり類）ちょうせんはまぐり生,Calcium_mg,160
魚介類,＜貝類＞ほたてがい生,Calcium_mg,22
魚介類,＜貝類＞ほたてがい水煮,Calcium_mg,24
魚介類,＜貝類＞ほたてがい貝柱生,Calcium_mg,7
魚介類,＜貝類＞ほたてがい貝柱焼き,Calcium_mg,13
魚介類,＜貝類＞ほたてがい貝柱煮干し,Calcium_mg,34
魚介類,＜貝類＞ほたてがい貝柱水煮缶詰,Calcium_mg,50
魚介類,＜貝類＞ほっきがい生,Calcium_mg,62
魚介類,＜貝類＞みるがい水管生,Calcium_mg,55
魚介類,＜えび・かに類＞（えび類）あまえび生,Calcium_mg,50
魚介類,＜えび・かに類＞（えび類）いせえび生,Calcium_mg,37
魚介類,＜えび・かに類＞（えび類）くるまえび養殖生,Calcium_mg,41
魚介類,＜えび・かに類＞（えび類）くるまえび養殖ゆで,Calcium_mg,61
魚介類,＜えび・かに類＞（えび類）くるまえび養殖焼き,Calcium_mg,55
魚介類,＜えび・かに類＞（えび類）さくらえびゆで,Calcium_mg,690
魚介類,＜えび・かに類＞（えび類）さくらえび素干し,Calcium_mg,2000
魚介類,＜えび・かに類＞（えび類）さくらえび煮干し,Calcium_mg,1500
魚介類,＜えび・かに類＞（えび類）大正えび生,Calcium_mg,34
魚介類,＜えび・かに類＞（えび類）しばえび生,Calcium_mg,56
魚介類,＜えび・かに類＞（えび類）バナメイエビ養殖生,Calcium_mg,68
魚介類,＜えび・かに類＞（えび類）バナメイエビ養殖天ぷら,Calcium_mg,96
魚介類,＜えび・かに類＞（えび類）ブラックタイガー養殖生,Calcium_mg,67
魚介類,＜えび・かに類＞（えび類）加工品干しえび,Calcium_mg,7100
魚介類,＜えび・かに類＞（えび類）加工品つくだ煮,Calcium_mg,1800
魚介類,＜えび・かに類＞（かに類）がざみ生,Calcium_mg,110
魚介類,＜えび・かに類＞（かに類）毛がに生,Calcium_mg,61
魚介類,＜えび・かに類＞（かに類）毛がにゆで,Calcium_mg,66
魚介類,＜えび・かに類＞（かに類）ずわいがに生,Calcium_mg,90
魚介類,＜えび・かに類＞（かに類）ずわいがにゆで,Calcium_mg,120
魚介類,＜えび・かに類＞（かに類）ずわいがに水煮缶詰,Calcium_mg,68
魚介類,＜えび・かに類＞（かに類）たらばがに生,Calcium_mg,51
魚介類,＜えび・かに類＞（かに類）たらばがにゆで,Calcium_mg,48
魚介類,＜えび・かに類＞（かに類）たらばがに水煮缶詰,Calcium_mg,52
魚介類,＜えび・かに類＞（かに類）加工品がん漬,Calcium_mg,4000
魚介類,＜いか・たこ類＞（いか類）あかいか生,Calcium_mg,12
魚介類,＜いか・たこ類＞（いか類）けんさきいか生,Calcium_mg,12
魚介類,＜いか・たこ類＞（いか類）こういか生,Calcium_mg,17
魚介類,＜いか・たこ類＞（いか類）するめいか生,Calcium_mg,11
魚介類,＜いか・たこ類＞（いか類）するめいか水煮,Calcium_mg,14
魚介類,＜いか・たこ類＞（いか類）するめいか焼き,Calcium_mg,14
魚介類,＜いか・たこ類＞（いか類）するめいか胴皮つき生,Calcium_mg,10
魚介類,＜いか・たこ類＞（いか類）するめいか胴皮なし刺身,Calcium_mg,10
魚介類,＜いか・たこ類＞（いか類）するめいか胴皮なし天ぷら,Calcium_mg,26
魚介類,＜いか・たこ類＞（いか類）するめいか耳・足生,Calcium_mg,13
魚介類,＜いか・たこ類＞（いか類）ほたるいか生,Calcium_mg,14
魚介類,＜いか・たこ類＞（いか類）ほたるいかゆで,Calcium_mg,22
魚介類,＜いか・たこ類＞（いか類）ほたるいかくん製,Calcium_mg,55
魚介類,＜いか・たこ類＞（いか類）ほたるいかつくだ煮,Calcium_mg,26
魚介類,＜いか・たこ類＞（いか類）やりいか生,Calcium_mg,10
魚介類,＜いか・たこ類＞（いか類）加工品するめ,Calcium_mg,43
魚介類,＜いか・たこ類＞（いか類）加工品さきいか,Calcium_mg,23
魚介類,＜いか・たこ類＞（いか類）加工品くん製,Calcium_mg,9
魚介類,＜いか・たこ類＞（いか類）加工品切りいかあめ煮,Calcium_mg,65
魚介類,＜いか・たこ類＞（いか類）加工品いかあられ,Calcium_mg,18
魚介類,＜いか・たこ類＞（いか類）加工品塩辛,Calcium_mg,16
魚介類,＜いか・たこ類＞（いか類）加工品味付け缶詰,Calcium_mg,16
魚介類,＜いか・たこ類＞（たこ類）いいだこ生,Calcium_mg,20
魚介類,＜いか・たこ類＞（たこ類）まだこ生,Calcium_mg,16
魚介類,＜いか・たこ類＞（たこ類）まだこゆで,Calcium_mg,19
魚介類,＜その他＞あみつくだ煮,Calcium_mg,490
魚介類,＜その他＞あみ塩辛,Calcium_mg,460
魚介類,＜その他＞うに生うに,Calcium_mg,12
魚介類,＜その他＞うに粒うに,Calcium_mg,46
魚介類,＜その他＞うに練りうに,Calcium_mg,38
魚介類,＜その他＞おきあみ生,Calcium_mg,360
魚介類,＜その他＞おきあみゆで,Calcium_mg,350
魚介類,＜その他＞くらげ塩蔵塩抜き,Calcium_mg,2
魚介類,＜その他＞しゃこゆで,Calcium_mg,88
